mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.0001590251922607422,6.064817565498257e-05,0.0003482818603515625,8.685676206201147e-05,auto,20,13,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 13, 'weights': 'distance'}",0.9642857142857143,0.8888888888888888,0.8148148148148148,0.8518518518518519,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.8148148148148148,0.9259259259259259,0.9259259259259259,0.8927248677248677,0.04834271548630229,385
0.00011456012725830078,3.3637304476197013e-06,0.0002614736557006836,1.7414694276396918e-05,auto,20,17,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 17, 'weights': 'uniform'}",0.9642857142857143,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.8888888888888888,0.8518518518518519,0.7777777777777778,0.9259259259259259,0.8518518518518519,0.8890211640211639,0.05511430334995131,577
0.00013375282287597656,5.3596793543851574e-05,0.00035097599029541013,0.0001617736189579127,auto,20,17,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 17, 'weights': 'distance'}",0.9642857142857143,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.7777777777777778,0.9259259259259259,0.8888888888888888,0.8964285714285716,0.0545963104766419,321
0.00013206005096435546,4.80628970997851e-05,0.0003033876419067383,5.603133356068244e-05,auto,20,19,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 19, 'weights': 'uniform'}",0.9642857142857143,0.9259259259259259,0.8888888888888888,0.8888888888888888,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.9259259259259259,0.8148148148148148,0.8890211640211639,0.055114303349951335,577
0.00014657974243164061,4.74192677314986e-05,0.00037958621978759763,0.0001219427687630028,auto,20,19,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 19, 'weights': 'distance'}",0.9642857142857143,0.9259259259259259,0.8888888888888888,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.8148148148148148,0.9259259259259259,0.8148148148148148,0.8927248677248677,0.05621444127694664,385
0.00012965202331542968,1.90104396239669e-05,0.0003392457962036133,0.00011390887453558995,auto,20,23,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 23, 'weights': 'uniform'}",0.9285714285714286,0.9629629629629629,0.8518518518518519,0.8888888888888888,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8817460317460316,0.054654445597923325,705
0.0001750946044921875,6.709847750747143e-05,0.00047883987426757815,0.00013756694991920803,auto,20,23,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 23, 'weights': 'distance'}",0.9642857142857143,0.9629629629629629,0.8888888888888888,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8927248677248677,0.05860385508288557,385
0.00011720657348632813,8.475235560695139e-06,0.0003076791763305664,2.0314116415263177e-05,auto,20,29,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 29, 'weights': 'uniform'}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.8518518518518519,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8854497354497355,0.056244779905782104,641
0.00016851425170898436,7.045063670953208e-05,0.0004514455795288086,9.995252150580536e-05,auto,20,29,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 29, 'weights': 'distance'}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.889153439153439,0.055118588923675764,513
0.00011715888977050781,3.010500739605827e-06,0.00032196044921875,2.0823703085055315e-05,auto,20,31,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 31, 'weights': 'uniform'}",0.9285714285714286,1.0,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.8518518518518519,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8928571428571429,0.0631078542731494,353
0.0001707792282104492,6.230713203921308e-05,0.0004826068878173828,0.000123455378002692,auto,20,31,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 31, 'weights': 'distance'}",0.9285714285714286,1.0,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8965608465608466,0.0616629156361344,289
0.00013206005096435546,1.4382569907432324e-05,0.000396728515625,0.00011251321099286994,auto,20,37,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 37, 'weights': 'uniform'}",0.8928571428571429,1.0,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.8518518518518519,0.8148148148148148,0.7037037037037037,0.8888888888888888,0.8518518518518519,0.8707671957671957,0.072782701265744,801
0.00016357898712158204,6.41431457112664e-05,0.0004822492599487305,0.00013710615029361686,auto,20,37,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 37, 'weights': 'distance'}",0.9285714285714286,1.0,0.8888888888888888,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.7777777777777778,0.8888888888888888,0.8148148148148148,0.8891534391534393,0.0598895290508307,481
