experiment,model,seed,train_size,test_size,training_seconds,inference_seconds,preprocessing,parameters,accuracy,balanced_accuracy,precision,recall,specificity,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,author_printed_recall,author_printed_precision,author_printed_balanced_accuracy,author_printed_f1
F_TableS2_fixed_parameters,KNN,0,271,68,0.00021875000038562575,0.010945916999844485,none,"{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": 2, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",0.9264705882352942,0.9272013949433304,0.9444444444444444,0.918918918918919,0.9354838709677419,0.9315068493150684,0.8525466008813926,0.9559721011333915,0.9433845610316198,29,2,3,34,0.90625,0.9354838709677419,0.9253472222222222,0.9206349206349206
F_TableS2_fixed_parameters,KNN,1,271,68,0.00016320800023095217,0.00037616600002365885,none,"{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": 2, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",0.9558823529411765,0.9568439407149085,0.9375,0.967741935483871,0.9459459459459459,0.9523809523809523,0.9117028956364279,0.993025283347864,0.9880999213217938,35,2,1,30,0.9722222222222222,0.9459459459459459,0.9548611111111112,0.958904109589041
F_TableS2_fixed_parameters,KNN,2,271,68,0.00015108299976418493,0.0003571249999367865,none,"{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": 2, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",0.9264705882352942,0.9166666666666667,1.0,0.8333333333333334,1.0,0.9090909090909091,0.8581573914656516,0.9324561403508772,0.9288795518207283,38,0,5,25,0.8837209302325582,1.0,0.9418604651162791,0.9382716049382716
F_TableS2_fixed_parameters,KNN,3,271,68,0.00015308299953176174,0.00035158299942850135,none,"{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": 2, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",0.8970588235294118,0.8970588235294117,0.8648648648648649,0.9411764705882353,0.8529411764705882,0.9014084507042254,0.797227103732615,0.9666955017301038,0.9462759550994845,29,5,2,32,0.9354838709677419,0.8529411764705882,0.9001743679163035,0.8923076923076924
F_TableS2_fixed_parameters,KNN,4,271,68,0.00014583399934053887,0.00034970900014741346,none,"{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": 2, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",0.8823529411764706,0.8823529411764706,0.8611111111111112,0.9117647058823529,0.8529411764705882,0.8857142857142857,0.7660323462854265,0.9329584775086506,0.8877450980392156,29,5,3,31,0.90625,0.8529411764705882,0.8836805555555556,0.8787878787878788
F_TableS2_fixed_parameters,KNN,5,271,68,0.00014445800024986966,0.00034770900037983665,none,"{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": 2, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.8235294117647058,0.9472318339100346,0.9066532550092541,31,3,3,31,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529
F_TableS2_fixed_parameters,KNN,6,271,68,0.00016883399985090364,0.00041120799960481236,none,"{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": 2, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",0.9411764705882353,0.9402597402597402,0.967741935483871,0.9090909090909091,0.9714285714285714,0.9375,0.8835848317596354,0.9528138528138528,0.955981610630567,34,1,3,30,0.918918918918919,0.9714285714285714,0.9433304272013949,0.9444444444444444
F_TableS2_fixed_parameters,KNN,7,271,68,0.00014895799995429115,0.0003574170004867483,none,"{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": 2, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",0.8529411764705882,0.8528138528138528,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8484848484848485,0.7056277056277056,0.8935064935064936,0.8660017113671303,30,5,5,28,0.8571428571428571,0.8571428571428571,0.8528138528138528,0.8571428571428571
F_TableS2_fixed_parameters,KNN,8,271,68,0.000151041999743029,0.0003443750001679291,none,"{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": 2, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",0.9117647058823529,0.9175438596491228,0.8529411764705882,0.9666666666666667,0.868421052631579,0.90625,0.8292884288627292,0.9535087719298245,0.9248627450980392,33,5,1,29,0.9705882352941176,0.868421052631579,0.9117647058823529,0.9166666666666666
F_TableS2_fixed_parameters,KNN,9,271,68,0.00014941599965823116,0.00033879199963848805,none,"{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": 2, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",0.9117647058823529,0.9098143236074271,0.9230769230769231,0.9230769230769231,0.896551724137931,0.9230769230769231,0.8196286472148541,0.9500442086648984,0.9434980237893809,26,3,3,36,0.896551724137931,0.896551724137931,0.9098143236074271,0.896551724137931
