mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.0025229454040527344,0.00046458076943455527,0.00014328956604003906,3.84719240524531e-05,16.0,{'C': 16},0.9642857142857143,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.940873015873016,0.024690137598964577,10
0.0027333736419677735,0.0006714376957191341,0.0001295328140258789,1.3500913871040567e-05,20.0,{'C': 20},0.9642857142857143,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.940873015873016,0.024690137598964577,10
0.0023499011993408205,0.0004002499471809162,0.0001444578170776367,6.03395409329054e-05,30.0,{'C': 30},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9373015873015873,0.023604348178512535,21
0.002337026596069336,0.0006334982984743783,0.0001605987548828125,7.533191079219276e-05,40.0,{'C': 40},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9410052910052912,0.024420439896072146,4
0.0023937225341796875,0.0005926894735720657,0.00014603137969970703,6.254235594277033e-05,50.0,{'C': 50},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9410052910052912,0.024420439896072146,4
0.0025167465209960938,0.0007281858367480848,0.00013115406036376954,1.6931899320226796e-05,60.0,{'C': 60},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9410052910052912,0.024420439896072146,4
0.002395772933959961,0.0005439116384416188,0.00012221336364746094,1.549397948461656e-05,70.0,{'C': 70},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9410052910052912,0.024420439896072146,4
0.0024886846542358397,0.0004129178805256187,0.00014188289642333985,5.379575402295091e-05,80.0,{'C': 80},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9410052910052912,0.024420439896072146,4
0.0024033069610595705,0.00048602227983185513,0.00014309883117675782,3.167214718934756e-05,90.0,{'C': 90},0.9285714285714286,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9373015873015873,0.023604348178512535,21
0.0025030851364135744,0.0005678434578530932,0.00012459754943847657,1.8499253840259695e-05,100.0,{'C': 100},0.9285714285714286,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9373015873015873,0.023604348178512535,21
0.002368736267089844,0.0005447893726930086,0.00014595985412597657,5.8246376175275585e-05,125.0,{'C': 125},0.9642857142857143,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.940873015873016,0.024690137598964577,10
