mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.02795732021331787,0.002086340164390682,0.0006616592407226562,4.9871422489742116e-05,0.001,-1,40,0,"{'learning_rate': 0.001, 'max_depth': -1, 'n_estimators': 40, 'reg_lambda': 0}",0.5357142857142857,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5313492063492063,0.01662725246339269,30
0.05142698287963867,0.0031314978922827603,0.00070037841796875,5.599733264264108e-05,0.001,-1,80,0,"{'learning_rate': 0.001, 'max_depth': -1, 'n_estimators': 80, 'reg_lambda': 0}",0.8571428571428571,0.7777777777777778,0.9259259259259259,0.8888888888888888,0.7407407407407407,0.8148148148148148,0.7777777777777778,0.8518518518518519,0.7037037037037037,0.8518518518518519,0.819047619047619,0.06539477060520793,29
0.1037599802017212,0.008259828382450854,0.0008040428161621094,9.019543434178876e-05,0.001,-1,160,0,"{'learning_rate': 0.001, 'max_depth': -1, 'n_estimators': 160, 'reg_lambda': 0}",0.8928571428571429,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8448412698412697,0.036790800890308596,28
0.21266624927520753,0.0064243236828127066,0.0009394407272338868,0.00011928398891346303,0.001,-1,320,0,"{'learning_rate': 0.001, 'max_depth': -1, 'n_estimators': 320, 'reg_lambda': 0}",0.8571428571428571,0.8888888888888888,0.9259259259259259,0.8888888888888888,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8634920634920634,0.033194470140440475,27
0.4302870750427246,0.013719565493247099,0.001006484031677246,6.425389553481542e-05,0.001,-1,640,0,"{'learning_rate': 0.001, 'max_depth': -1, 'n_estimators': 640, 'reg_lambda': 0}",0.8571428571428571,0.9259259259259259,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.8888888888888888,0.8894179894179894,0.02262794156650064,24
0.032855653762817384,0.0007962063265559051,0.0007231712341308593,1.5177285556211424e-05,0.01,-1,40,0,"{'learning_rate': 0.01, 'max_depth': -1, 'n_estimators': 40, 'reg_lambda': 0}",0.8571428571428571,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.8888888888888888,0.8148148148148148,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8708994708994708,0.03389548651438511,26
0.059793496131896974,0.002183587358649738,0.0007673501968383789,0.00010787987567806108,0.01,-1,80,0,"{'learning_rate': 0.01, 'max_depth': -1, 'n_estimators': 80, 'reg_lambda': 0}",0.8571428571428571,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.9259259259259259,0.8518518518518519,0.8888888888888888,0.8894179894179894,0.02804232804232805,24
0.11219820976257325,0.0014415010613955518,0.0008743524551391602,0.00015395760628036017,0.01,-1,160,0,"{'learning_rate': 0.01, 'max_depth': -1, 'n_estimators': 160, 'reg_lambda': 0}",0.8571428571428571,0.9259259259259259,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,1.0,0.9227513227513228,0.04120195202948526,23
0.22193212509155275,0.0029258970462597896,0.0009725093841552734,7.90907415392054e-05,0.01,-1,320,0,"{'learning_rate': 0.01, 'max_depth': -1, 'n_estimators': 320, 'reg_lambda': 0}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9373015873015875,0.03325450492678533,22
0.45873637199401857,0.005980392997243322,0.0011156797409057617,0.00010114677454103714,0.01,-1,640,0,"{'learning_rate': 0.01, 'max_depth': -1, 'n_estimators': 640, 'reg_lambda': 0}",0.9285714285714286,0.9629629629629629,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,1.0,0.9484126984126984,0.03378069665552047,10
