experiment,model,seed,train_size,test_size,preprocessing,training_seconds,inference_seconds,parameters,accuracy,balanced_accuracy,precision,recall,specificity,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,author_printed_recall,author_printed_precision,author_printed_balanced_accuracy,author_printed_f1
D_author_LSTM_split42_harness_seed0,LSTM,42,271,68,"reshape (n,320) -> (n,1,320)",2.8077405000003637,0.17134700000042358,LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed0,0.9264705882352942,0.9268398268398268,0.9411764705882353,0.9142857142857143,0.9393939393939394,0.927536231884058,0.8533103351879247,0.9584415584415584,0.9215535246199373,31,2,3,32,0.9117647058823529,0.9393939393939394,0.9264705882352942,0.9253731343283582
