mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.0031830549240112306,0.0015147191298835786,0.0001610994338989258,6.375190206560084e-05,0.5,{'C': 0.5},0.9642857142857143,0.8888888888888888,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.9260582010582011,0.04393625593764069,27
0.003046274185180664,0.0006238229115739369,0.0001475811004638672,5.252507939761296e-05,1.0,{'C': 1},0.9642857142857143,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9371693121693122,0.029047872031743055,25
0.002674436569213867,0.0006360711018594301,0.00012705326080322265,2.0951676155343785e-05,1.5,{'C': 1.5},0.9642857142857143,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.9629629629629629,0.940873015873016,0.029731318792686867,10
0.0034386634826660155,0.0010406689776612077,0.00019381046295166015,8.620949771139167e-05,2.0,{'C': 2},0.9642857142857143,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.9629629629629629,0.940873015873016,0.029731318792686867,10
0.003523564338684082,0.001092138772170213,0.00017571449279785156,9.226269176953352e-05,2.5,{'C': 2.5},0.9642857142857143,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.940873015873016,0.024690137598964577,10
0.0035293102264404297,0.0007988586130365169,0.0001436471939086914,7.930177910792725e-05,4.0,{'C': 4},0.9642857142857143,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.940873015873016,0.024690137598964577,10
0.004550337791442871,0.0020399536805524037,0.00017566680908203124,9.240642778200655e-05,6.0,{'C': 6},0.9642857142857143,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9445767195767196,0.02494675329548922,1
0.0033775806427001954,0.0010302667946768711,0.00012097358703613281,1.659852271352239e-05,8.0,{'C': 8},0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.940873015873016,0.024690137598964577,10
0.0020212888717651366,0.0005179668564730947,0.0001306772232055664,5.137314063671721e-05,13.0,{'C': 13},0.9642857142857143,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9445767195767196,0.018654545759396856,1
0.0021390199661254885,0.0003170203541842887,0.00012683868408203125,1.9684482441928312e-05,14.0,{'C': 14},0.9642857142857143,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.940873015873016,0.024690137598964577,10
0.002233457565307617,0.0006535198581642526,0.00013878345489501954,6.988271431832265e-05,15.0,{'C': 15},0.9642857142857143,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.940873015873016,0.024690137598964577,10
0.0022272825241088866,0.00046903679863934404,0.00011394023895263671,1.0685541962461073e-05,16.0,{'C': 16},0.9642857142857143,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.940873015873016,0.024690137598964577,10
0.002419114112854004,0.0004383493899531157,0.00011546611785888672,9.599153629750822e-06,20.0,{'C': 20},0.9642857142857143,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.940873015873016,0.024690137598964577,10
0.0022714614868164064,0.00046803223468387455,0.00011682510375976562,1.5678083806317214e-05,30.0,{'C': 30},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9373015873015873,0.023604348178512535,21
0.002279853820800781,0.0004552706143917851,0.00011875629425048829,1.4527675707218462e-05,40.0,{'C': 40},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9410052910052912,0.024420439896072146,4
0.0023268938064575197,0.0005583261021200091,0.00013167858123779296,3.6912871141314665e-05,50.0,{'C': 50},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9410052910052912,0.024420439896072146,4
0.002431917190551758,0.0006250351821938523,0.00012433528900146484,1.7235288812600548e-05,60.0,{'C': 60},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9410052910052912,0.024420439896072146,4
0.0024356842041015625,0.000374321800859309,0.00012385845184326172,1.4833487381508055e-05,70.0,{'C': 70},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9410052910052912,0.024420439896072146,4
0.0024660587310791015,0.0005741768682237476,0.00011401176452636718,4.530956759423932e-06,80.0,{'C': 80},0.9285714285714286,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9410052910052912,0.024420439896072146,4
0.0024223089218139648,0.00034963553320889256,0.00011878013610839843,1.1308080355768583e-05,90.0,{'C': 90},0.9285714285714286,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9373015873015873,0.023604348178512535,21
0.002487587928771973,0.0004945643086873645,0.00010914802551269532,5.546294668579633e-06,100.0,{'C': 100},0.9285714285714286,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9373015873015873,0.023604348178512535,21
0.0024897575378417967,0.0005268914967513084,0.00012643337249755858,1.6617638137232198e-05,125.0,{'C': 125},0.9642857142857143,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.940873015873016,0.024690137598964577,10
