mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.24284586906433106,0.00405892930793933,0.025606322288513183,0.0009129181144458842,4,log2,480,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 480}",0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9334656084656086,0.03639874207628814,16
0.32911086082458496,0.0074630850260644106,0.026836800575256347,0.003991423214824628,4,log2,640,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 640}",0.9642857142857143,0.9629629629629629,0.8518518518518519,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9297619047619048,0.045308625670469095,24
0.7741561889648437,0.14632216477640228,0.06371984481811524,0.012872672327462713,4,log2,1280,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 1280}",0.9642857142857143,0.9629629629629629,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9334656084656083,0.039990209392208986,20
1.7208102464675903,0.0788675018369768,0.12271344661712646,0.015106703815897675,4,log2,2000,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 2000}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9261904761904762,0.03313643872791016,27
0.07622075080871582,0.005330445873087587,0.01827986240386963,0.009600105793180812,4,sqrt,80,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 80}",0.9642857142857143,0.9629629629629629,0.8518518518518519,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,1.0,0.9297619047619048,0.0453086256704691,24
0.1499680757522583,0.01243754410718741,0.014448189735412597,0.003445379327757573,4,sqrt,160,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 160}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8518518518518519,0.9629629629629629,0.9629629629629629,1.0,0.9373015873015873,0.046938851582797286,4
0.2600362539291382,0.009779602351972439,0.025498008728027342,0.001118075904503424,4,sqrt,320,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 320}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9298941798941801,0.0349216369905928,21
0.34519636631011963,0.025775652346145254,0.026625394821166992,0.0037047912994828277,4,sqrt,480,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 480}",0.9642857142857143,0.9259259259259259,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9371693121693122,0.03731589091212563,6
0.4589745283126831,0.04289317016622579,0.03280110359191894,0.007479178143783289,4,sqrt,640,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 640}",0.9642857142857143,0.9259259259259259,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9297619047619049,0.035068879261490236,22
0.8002736091613769,0.08852920387153508,0.04933698177337646,0.005532208604222758,4,sqrt,1280,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 1280}",0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,1.0,0.9371693121693122,0.040826757611427233,6
1.144235944747925,0.0241865468037042,0.0680159091949463,0.0077441590649947305,4,sqrt,2000,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 2000}",0.9642857142857143,0.9259259259259259,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9334656084656086,0.03639874207628814,16
0.043373608589172365,0.0033929893119390158,0.012579059600830078,0.0008825849807630505,5,log2,80,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 80}",1.0,1.0,0.9629629629629629,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9407407407407409,0.04743054990690999,3
0.07156584262847901,0.001275633489623313,0.012065744400024414,0.0008254825598687795,5,log2,160,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 160}",0.9642857142857143,0.8888888888888888,0.9629629629629629,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8518518518518519,0.9259259259259259,0.9629629629629629,0.9259259259259259,0.9260582010582011,0.04393625593764067,32
0.14777512550354005,0.006339427496338359,0.012569570541381836,0.0008738067608697591,5,log2,320,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 320}",0.9285714285714286,0.9629629629629629,0.9629629629629629,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,1.0,0.941005291005291,0.04115521321417197,1
